"","text","author_id","possibly_sensitive","created_at"
"191","@TomOrdePowlett @EdenSwimmer @NECumbria @EnvAgency Due to the EU of course. Before we were the dirty old man of Europe!","984794666917924864",FALSE,"2021-01-05T07:38:37.000Z"
"192","@EdenSwimmer @NECumbria @EnvAgency It happens this time of year I have seen it when canoeing in the Kent.","984794666917924864",FALSE,"2021-01-05T07:35:12.000Z"
"193","RT @Coastineer: If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSea…","2966665810",FALSE,"2021-01-05T07:31:50.000Z"
"194","Photos taken from the same point on the Upper Carr Drain at Cowick, showing how the IDB’s pumping stations have reduced the water levels following the temp works on the Canal Breach from their peak on 22nd Dec to 4th Jan. @EnvAgencyYNE @CRTYorkshireNE @ERfloodrisk @ADA_updates https://t.co/OtcwfADkpd","1237677006432743430",FALSE,"2021-01-05T07:18:02.000Z"
"195","RT @AYAZYKHAN2: @MissionMGM Please Help for Initiating Strict Action against Tree Hacker More than  Hundreds of Complaint Lodge by Myself a…","997776156307816448",FALSE,"2021-01-05T07:13:38.000Z"
"196","RT @AYAZYKHAN2: F99Banquets Hall,Somani Gram,Opp Central Ware Housing,Ram Mandir Road, Goregoan West Mumbai.Many Huge #Tree Going to be Hac…","997776156307816448",FALSE,"2021-01-05T07:13:31.000Z"
"197","RT @AYAZYKHAN2: F99Banquets Hall,Somani Gram,Opp Central Ware Housing,Ram Mandir Road, Goregoan West Mumbai.Many Huge #Tree Going to be Hac…","725897607990501377",FALSE,"2021-01-05T07:06:31.000Z"
"198","RT @AYAZYKHAN2: @MissionMGM Please Help for Initiating Strict Action against Tree Hacker More than  Hundreds of Complaint Lodge by Myself a…","725897607990501377",FALSE,"2021-01-05T07:06:21.000Z"
"199","RT @Coastineer: If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSea…","1855463724",FALSE,"2021-01-05T06:22:52.000Z"
"200","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","1345919310624002053",FALSE,"2021-01-05T06:19:16.000Z"
"201","RT @Coastineer: If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSea…","862755564857831424",FALSE,"2021-01-05T06:02:34.000Z"
"202","@suepots82 @CRTBoating @CanalRiverTrust @EnvAgency @EnvAgencySE I doubt it","1233356524640141313",FALSE,"2021-01-05T00:02:53.000Z"
"203","RT @Phil_Emonson: A short video explaining the steps some residents across the South West have taken to reduce risk to their homes and Be F…","1334443610541088768",FALSE,"2021-01-04T23:22:33.000Z"
"204","RT @RobGMacfarlane: A mile of the River Lugg has been bulldozed to destruction.
Bankside trees grubbed out &amp; burnt.
Riverbed scraped out.
M…","824384423441297408",FALSE,"2021-01-04T23:04:53.000Z"
"205","RT @GCSeasider: @Coastineer @EnvAgency @STEMAmbassadors @GeogChat @Ri_Science @GeogTeam Working on more STEM resources for 2021 #SeaLevelRi…","2276460256",FALSE,"2021-01-04T22:54:37.000Z"
"206","RT @Coastineer: If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSea…","556758601",FALSE,"2021-01-04T22:41:51.000Z"
"207","@Coastineer @EnvAgency @STEMAmbassadors @GeogChat @Ri_Science @GeogTeam Working on more STEM resources for 2021 #SeaLevelRise challenge and #Tsunami model both on the drawing board and work bench!","1172211668300062721",FALSE,"2021-01-04T22:41:17.000Z"
"208","@EnvAgency Is angling allowed in new lockdown?","419366294",FALSE,"2021-01-04T22:39:32.000Z"
"209","RT @Coastineer: If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSea…","1172211668300062721",FALSE,"2021-01-04T22:37:54.000Z"
"210","If any #geography #teachers are after #coast #lessons or support from @EnvAgency @STEMAmbassadors then contact me or @GCSeasider - Free #Coastineers #resources to download here with demonstrations on our YouTube channel https://t.co/vjP3mqRLaM @GeogChat @Ri_Science @GeogTeam","2276460256",FALSE,"2021-01-04T22:37:22.000Z"
"211","RT @ncedigital: Floods | @EnvAgency project director for the £100M #Boston Barrier explains the enormous construction and installation proc…","1525086492",FALSE,"2021-01-04T22:30:43.000Z"
"212","#DEFRA (@DefraGovUK): Stop the planned killing of #WildParrots in the #UK... 
Please Sign &amp; RT the Petition! https://t.co/RQusdLcbqw via .@UKChange 
@RSPCA_official #Parrots #Birds #NaturalEngland (@NaturalEngland) #AnimalAndPlantHealthAgency (#APHA) @EnvAgency","86886629",FALSE,"2021-01-04T22:25:54.000Z"
"213","RT @StephenCLWatson: New Year-New Research! our Natural Capital Technical Report is now available to download focusing on Water Quality in…","2326516150",FALSE,"2021-01-04T22:12:20.000Z"
"214","RT @StephenCLWatson: New Year-New Research! our Natural Capital Technical Report is now available to download focusing on Water Quality in…","859857889",FALSE,"2021-01-04T22:00:46.000Z"
"215","RT @StephenCLWatson: New Year-New Research! our Natural Capital Technical Report is now available to download focusing on Water Quality in…","232359082",FALSE,"2021-01-04T21:48:54.000Z"
"216","@CRTBoating @CanalRiverTrust @EnvAgency @EnvAgencySE  Will boaters get at least half price or a refund on river licences this year? As we can't go out &amp; we couldn't go out most of last year?","2272820202",FALSE,"2021-01-04T21:47:50.000Z"
"217","RT @itisotherside: Even though the rule is small but it returns a big on environment. Legal papers turned to A4...&amp; legalizing. 
Respective…","3310510820",FALSE,"2021-01-04T21:43:26.000Z"
"218","@DerbyshireRCT @HPeakResponse @EnvAgency @peakdistrict Locals??","27079210",FALSE,"2021-01-04T20:58:44.000Z"
"219","RT @ICEYorksHumber: Find out more about the Hull River Defences and Humber Hull Frontages in this webinar coming on January 18!

@BAMNuttal…","2154669440",FALSE,"2021-01-04T20:54:52.000Z"
"220","RT @Phil_Emonson: A short video explaining the steps some residents across the South West have taken to reduce risk to their homes and Be F…","222422722",FALSE,"2021-01-04T20:53:39.000Z"
"221","@severnrivers @AfonyddCymru @theriverstrust @TheRiverSevern @DaveThroupEA @EnvAgencyMids @NatResWales @ChrisBaingerEA @SevernUnlocked @NaturalEngland @AnglingTrust Fantastic job - wonderful river","126107523",FALSE,"2021-01-04T20:40:10.000Z"
"222","@DefraGovUK your 25 Year Environment plan promised to leave the environment in a better state for the next generation. If you don't fund @EnvAgency to regulate polluters then how are you going to deliver on that promise? https://t.co/vgFYK6nae5","21887261",FALSE,"2021-01-04T20:31:20.000Z"
"223","RT @ICEYorksHumber: Find out more about the Hull River Defences and Humber Hull Frontages in this webinar coming on January 18!

@BAMNuttal…","1171272338",FALSE,"2021-01-04T20:25:51.000Z"
"224","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","1009560499674058752",FALSE,"2021-01-04T20:25:50.000Z"
"225","@marco8175 @DaveThroupEA @EnvAgencyMids @AlcesterTown Hi Marc, we are aware of the tree on Gunnings Bridge and will be dealing with it as soon as we can","1316739735772114944",FALSE,"2021-01-04T20:01:03.000Z"
"226","RT @Phil_Emonson: A short video explaining the steps some residents across the South West have taken to reduce risk to their homes and Be F…","320771218",FALSE,"2021-01-04T19:44:51.000Z"
"227","A short video explaining the steps some residents across the South West have taken to reduce risk to their homes and Be Flood Ready #befloodready @BeFloodReady @EnvAgencySW @TheEPS1 @CwllCFloodForum @CornwallCouncil @DevonAlert @DevComsTogether https://t.co/ahn6hK9wEI","3302474969",FALSE,"2021-01-04T19:43:14.000Z"
"228","RT @hmallison2: Good to see strong joint Piece  from @ForestryComm @NaturalEngland  and @EnvAgency chairs - We have no choice – this has to…","130190059",FALSE,"2021-01-04T19:37:52.000Z"
"229","RT @TonyJuniper: In this New Year’s Day call, @EmmaHowardBoyd of @EnvAgency, Sir William Worsley of @ForestryEngland &amp; I, Chairs of @DefraG…","2580065659",FALSE,"2021-01-04T19:35:14.000Z"
"230","RT @hmallison2: Good to see strong joint Piece  from @ForestryComm @NaturalEngland  and @EnvAgency chairs - We have no choice – this has to…","1201955863776432130",FALSE,"2021-01-04T19:30:37.000Z"
"231","Good to see strong joint Piece  from @ForestryComm @NaturalEngland  and @EnvAgency chairs - We have no choice – this has to be the year we reverse the decline of nature https://t.co/8I21QOWHTZ","275218914",FALSE,"2021-01-04T19:20:30.000Z"
"232","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","64751825",FALSE,"2021-01-04T19:20:05.000Z"
"233","RT @ICEYorksHumber: Find out more about the Hull River Defences and Humber Hull Frontages in this webinar coming on January 18!

@BAMNuttal…","974728481702596608",FALSE,"2021-01-04T19:00:46.000Z"
"234","RT @Jane45665825: @FewsLane @greenarteries @northessexnotes @RosieP4 @shaun_boughton @EnvAgencySE @AnglianWater @LV8andrea @chrismothman1 @…","2982353332",FALSE,"2021-01-04T18:59:35.000Z"
"235","Due to water off @ShrewsSchool #hodgson Hall, there has been lots of damage to the footpath leading down to #becksfield #shrewsbury - @shropcouncil @shrewsburytc @EnvAgency","932173030121406464",FALSE,"2021-01-04T18:33:58.000Z"
"236","RT @moorsforfuture: A member of our team was out surveying for gully blocks on Ilkley Moor, for a Natural Flood Management project, when sh…","1063009651321700353",FALSE,"2021-01-04T18:14:06.000Z"
"237","CovidVaccines @OIEAnimalHealth @FAOAnimalHealth @MoHFW_INDIA @gateshealth @CDCGlobal @USAIDGH @UNEP @FAOenEspanol @guardianeco @EnvAgency @YaleE360 @USDAFoodSafety @USCPSC @Twitter @facebook @facebookedu @fbnewsroom @POTUS @LIFE @lifehacker @DOAHDF @WorldFoodPrize @between2worlds https://t.co/qQC7Om0XFf","1113707565718953985",FALSE,"2021-01-04T18:09:32.000Z"
"238","RT @TopMum7: @EnvAgency @EnvAgencySE @bbcsoutheast @MSDCnews 
@CountrysideWSCC @WSPublicHealth @mp_quinn @Mid_Sussex @HorshamTories
WHY are…","103632214",FALSE,"2021-01-04T18:08:39.000Z"
"239","Joint Hi-Vis patrols continue along River Thurne following up Intelligence of #Poaching continuing @HorseyNT 
Many #Anglers checked &amp; one reported - #VisiblePolicing #CommunityEngagement
#WaxhamCut #Martham
#Catfield #Hickling
@RuralCrimeNfk
@EnvAgencyAnglia @NorfolkPolice https://t.co/vGNZQO7Sun","1139276035",FALSE,"2021-01-04T17:56:50.000Z"
"240","RT @oliver_hartland: Out in #Alcester this morning with Rich and Daryl removing a blockage on Oversley Bridge #FloodRisk #Flood @EnvAgencyM…","1340423261100896256",FALSE,"2021-01-04T17:50:06.000Z"
"241","@DerbyshireRCT @EnvAgency @peakdistrict Should make the owners go and collect it - restorative justice - https://t.co/z6YaG9nUu3. - works in Spain","396069702",TRUE,"2021-01-04T17:48:33.000Z"
"242","@EnvAgencyAnglia Just wondered if landowners can be fined for not maintaining drainage ditches in a proper fashion? Or can they just neglected them and face no recourse?","1220640786863284224",FALSE,"2021-01-04T17:25:37.000Z"
"243","@oliver_hartland @DaveThroupEA @EnvAgencyMids @AlcesterTown Have had a look at the tree under gunnings bridge?","27736986",FALSE,"2021-01-04T17:24:27.000Z"
"244","Take your knowledge further with a Flood and Coastal Engineering MSc. 

Scholarships are available, full time for one year starting in September 2021 and will include a 3 month work placement at the @EnvAgency (subject to terms and conditions).

Apply now: https://t.co/cStzUAbhhi https://t.co/fnWS5slTWK","785835802261684224",FALSE,"2021-01-04T17:16:03.000Z"
"245","RT @Feargal_Sharkey: And the @EnvAgency does what exactly? https://t.co/j1T90DB1Py","889396457010319360",FALSE,"2021-01-04T17:05:58.000Z"
"246","RT @natural_course: We have just launched a brand new, online tool for you to record any issues and opportunities for improvement for the #…","4838239558",FALSE,"2021-01-04T17:00:29.000Z"
"247","@EnvAgencySE It is current.  We also have the reference Case Number 1868815. Tea White said she was looking into this a month ago and NOTHING has changed.  This is the ducks trying to cope with the silt an hour ago https://t.co/X4Ecqygl36","424194951",FALSE,"2021-01-04T16:45:25.000Z"
"248","RT @EnvAgency: 2020 has been a good year for beavers in England! The canals and dams beavers build alleviate flood risk and create wetlands…","3357189976",FALSE,"2021-01-04T16:45:01.000Z"
"249","RT @theyorkmix: Work to protect #York from flooding continues @EnvAgencyYNE From #LDReporter @ChloeLaversuch #YorkNews https://t.co/4dhYala…","4897526357",FALSE,"2021-01-04T16:36:55.000Z"
"250","The latest The Hedgehog Shed! https://t.co/ifZHTvf9d4 Thanks to @gloswildlife @EnvAgency @SueTHEmackGIRL #baby #monkey","216999545",FALSE,"2021-01-04T16:36:22.000Z"
"251","@metoffice @EnvAgencyMids We're in there somewhere I think.","14194387",FALSE,"2021-01-04T16:35:37.000Z"
"252","RT @CIWEM: ""Our focus has changed from protection and defence to adaptation and resilience"" @EmmaHowardBoyd explains the @EnvAgency's new a…","53356136",FALSE,"2021-01-04T16:35:01.000Z"
"253","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","709129425196064768",FALSE,"2021-01-04T16:33:06.000Z"
"254","@EnvAgency @EnvAgencySE @bbcsoutheast @MSDCnews 
@CountrysideWSCC @WSPublicHealth @mp_quinn @Mid_Sussex @HorshamTories
WHY are you STILL allowing the contractors at Hazel Way, Crawley Down, RH10 4EU to continue polluting the Village Pond?  EA Ref : 1876028 https://t.co/a2zeMafHHI","424194951",FALSE,"2021-01-04T16:29:48.000Z"
"255","RT @oliver_hartland: Out in #Alcester this morning with Rich and Daryl removing a blockage on Oversley Bridge #FloodRisk #Flood @EnvAgencyM…","459587081",FALSE,"2021-01-04T16:13:28.000Z"
"256","Work to protect #York from flooding continues @EnvAgencyYNE From #LDReporter @ChloeLaversuch #YorkNews https://t.co/4dhYala7he","554913415",FALSE,"2021-01-04T16:07:56.000Z"
"257","RT @oliver_hartland: Out in #Alcester this morning with Rich and Daryl removing a blockage on Oversley Bridge #FloodRisk #Flood @EnvAgencyM…","229502710",FALSE,"2021-01-04T15:50:10.000Z"
"258","RT @tuinz07: Wetland values delivered by working with natural processes

@CarinaWWT @slowtheflow_UK @EnvAgencySW @RachelBurdenEA @WWTWelney…","1021683222831353856",FALSE,"2021-01-04T15:47:26.000Z"
"259","@EnvAgencyMids Done.","36078236",FALSE,"2021-01-04T15:43:10.000Z"
"260","RT @EnvAgency: 2020 has been a good year for beavers in England! The canals and dams beavers build alleviate flood risk and create wetlands…","4415410101",FALSE,"2021-01-04T15:39:37.000Z"
"261","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","498289411",FALSE,"2021-01-04T15:29:25.000Z"
"262","@TonyJuniper @EmmaHowardBoyd @EnvAgency @ForestryEngland @DefraGovUK Scrap all existing taxes and replace with a single Natural Resource Tax collected at source and based on the Eco Damage caused by their use and consumption plus UBI and a wealth tax.
Money must be directly linked to Nature","77537857",FALSE,"2021-01-04T15:25:12.000Z"
"263","@TonyJuniper @EmmaHowardBoyd @EnvAgency @ForestryEngland @DefraGovUK All land should be respected as a haven of Nature and all land must be treated with the utmost respect.
we have only so much land, destroy it at our peril.
Farm land is being destroyed along with also so called ""wild"" moors  which are destroyed forestry and scrub.","77537857",FALSE,"2021-01-04T15:24:35.000Z"
"264","Our vital #marine &amp;  #wetland #ecosystems will be unable to cope unless we improve our infrastructure massively. We cannot keep developing coastal hinterlands with total disregard for some of the UK’s most important &amp; vulnerable  #habitats @EnvAgencySE @DefraGovUK @GillianKeegan https://t.co/OwyxqMSxGv","1207980108725850112",FALSE,"2021-01-04T15:22:36.000Z"
"265","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","1407989497",FALSE,"2021-01-04T15:18:57.000Z"
"266","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","391462067",FALSE,"2021-01-04T15:11:10.000Z"
"267","RT @EnvAgency: In a joint #NewYear2021 message, @EmmaHowardBoyd,
@TonyJuniper @NaturalEngland
 Willliam Worsley @ForestryEngland write this…","1152577504416337920",FALSE,"2021-01-04T15:07:37.000Z"
"268","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","2691970455",FALSE,"2021-01-04T14:59:07.000Z"
"269","New Year-New Research! our Natural Capital Technical Report is now available to download focusing on Water Quality in the Solent Marine Region <U+0001F30A><U+0001F30A><U+0001F30A>https://t.co/DWBHd5J7r4 #myfirstTweet @watsong100 @JPrestonDiggles @EnvAgency","1346042381171351552",FALSE,"2021-01-04T14:55:07.000Z"
"270","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","96218446",FALSE,"2021-01-04T14:54:57.000Z"
"271","The @EnvAgency  has made one of its largest proceeds of crime hauls after a convicted waste criminal was ordered to pay £2.1m for his ill-gotten gains.
https://t.co/HALxPySozi","331072409",FALSE,"2021-01-04T14:52:21.000Z"
"272","RT @natural_course: We have just launched a brand new, online tool for you to record any issues and opportunities for improvement for the #…","1464546890",FALSE,"2021-01-04T14:51:43.000Z"
"273","We have just launched a brand new, online tool for you to record any issues and opportunities for improvement for the #Irk Catchment.

Please share with any relevant networks!

@GMGreenCity @EnvAgencyNW @atkinsglobal 

https://t.co/EVyT7zG2uE","1187662578316652544",FALSE,"2021-01-04T14:48:47.000Z"
"274","@wtnash @EnvAgency Thanks, Will. Could you call us, please, and we'll take some details. Free call and always open: 0800 807060. Peter","338250767",FALSE,"2021-01-04T14:46:25.000Z"
"275","@MargaretPyke @EmmaHowardBoyd @BBCRadio4 @flimsin @EnvAgency @RGS_IBG @AdaptOurWorld @WRIClimate @GCAdaptation In making this series, it has been astonishing how often that is the case. So many answers are there, they just need doing: now is often better than new","247401577",FALSE,"2021-01-04T14:43:12.000Z"
"276","@EnvAgency @EnvAgencySE","381591331",FALSE,"2021-01-04T14:36:15.000Z"
"277","@EmmaHowardBoyd @tomheapmedia @BBCRadio4 @flimsin @EnvAgency @RGS_IBG @AdaptOurWorld @WRIClimate @GCAdaptation Yes, exactly. We have the solutions, we just need the will to implement! We were proud to support behind the scenes on the Educating and Empowering Girls episode. What could be more positive than improving education and providing reproductive health services?","95628118",FALSE,"2021-01-04T14:35:22.000Z"
"278","@EnvAgencyMids two large tree trunks obstructing flow under two arches of bridge at Great Haywood, Staffs. River Trent at Essex Bridge (Grade 1 listed). For your information. https://t.co/2Jm4O30xTW","36078236",FALSE,"2021-01-04T14:22:05.000Z"
"279","@EnvAgencySE @johnoflynnEA @MariaHerlihyEA Minor point Guys Just checked my local area - OX10 - and the map for this area has an error in mis-identifying Brightwell cum Sotwell on the west side of Wallingford","67345867",FALSE,"2021-01-04T14:21:48.000Z"
"280","Out in #Alcester this morning with Rich and Daryl removing a blockage on Oversley Bridge #FloodRisk #Flood @EnvAgencyMids @AlcesterTown https://t.co/xzHzD0N7pR","1316739735772114944",FALSE,"2021-01-04T14:15:53.000Z"
"281","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","2717293939",FALSE,"2021-01-04T14:10:12.000Z"
"282","RT @DerbyshireRCT: If you are going to fly tip in our Peak District National Park, you might want to ensure you don’t leave your name an ad…","2717293939",FALSE,"2021-01-04T14:05:04.000Z"
"283","RT @carlsayerUCL: Please please @EnvAgency sort this problem out. A lagoon of filth killing a #Norfolk chalk stream &amp; all trees in its vici…","1136573359586762752",FALSE,"2021-01-04T14:04:22.000Z"
"284",".@EnvAgency - East Anglia: Combating Climate Emergency &amp; Flood Risk. Read: https://t.co/i1mxFc44Oi","326704518",FALSE,"2021-01-04T14:01:31.000Z"
"285","RT @DerbyshireRCT: If you are going to fly tip in our Peak District National Park, you might want to ensure you don’t leave your name an ad…","3833633951",FALSE,"2021-01-04T13:54:43.000Z"
"286","RT @DevonWildlife: Bundles of joy! These brushwood bundles are being packed up to create leaky dams in field ditches and protect river bank…","1086322031141027840",FALSE,"2021-01-04T13:53:23.000Z"
"287","RT @EmmaHowardBoyd: In our joint #NewYear2021 message, <U+2066>@TonyJuniper<U+2069> @NaturalEngland @WilliamWorsley @ForestryEngland &amp; I say: this must b…","1161696049158926336",FALSE,"2021-01-04T13:51:12.000Z"
"288","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","549564508",FALSE,"2021-01-04T13:49:17.000Z"
"289","RT @DerbyshireRCT: If you are going to fly tip in our Peak District National Park, you might want to ensure you don’t leave your name an ad…","1070265741671325696",FALSE,"2021-01-04T13:47:53.000Z"
"290","RT @CIWEM: ""Our focus has changed from protection and defence to adaptation and resilience"" @EmmaHowardBoyd explains the @EnvAgency's new a…","1334443610541088768",FALSE,"2021-01-04T13:39:30.000Z"
"291","@TonyJuniper @ForestryComm @EmmaHowardBoyd @EnvAgency @ForestryEngland @DefraGovUK Deliver action for nature yes, but not while letting what nature we've got degrade as in the case of many SSSIs and other designated areas for nature.
Not just big words, please!
Restore regular surveying of our nature reserves and special sites for nature, @NaturalEngland !","84834462",FALSE,"2021-01-04T13:39:25.000Z"
"292","RT @EnvAgencyYNE: Watch this video for tips on how everyone can help slow the flow of rainwater to help prevent #flooding  by using natural…","791180802834984960",FALSE,"2021-01-04T13:38:55.000Z"
"293","RT @NaturalEngland: In a joint #NewYear2021 message, 
@TonyJuniper, @EmmaHowardBoyd @Envagency
 Willliam Worsley @ForestryEngland
 write th…","1334461202248949763",FALSE,"2021-01-04T13:29:34.000Z"
"294","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","177141935",FALSE,"2021-01-04T13:26:55.000Z"
"295","RT @TonyJuniper: In this New Year’s Day call, @EmmaHowardBoyd of @EnvAgency, Sir William Worsley of @ForestryEngland &amp; I, Chairs of @DefraG…","893106999453417476",FALSE,"2021-01-04T13:24:04.000Z"
"296","RT @KingshayFarming: Deadline extended for grassland derogations for livestock manure in NVZs. The deadline for applications was 31 Dec 202…","968896524",FALSE,"2021-01-04T12:52:03.000Z"
"297","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","1298660457633415176",FALSE,"2021-01-04T12:51:31.000Z"
"298","RT @KingshayFarming: Deadline extended for grassland derogations for livestock manure in NVZs. The deadline for applications was 31 Dec 202…","2474444343",FALSE,"2021-01-04T12:50:20.000Z"
"299","Deadline extended for grassland derogations for livestock manure in NVZs. The deadline for applications was 31 Dec 2020. But the @EnvAgency recognised that this was a short application window &amp; will use its best efforts to process applications received between 1 Jan-31 Jan 2021.","134172356",FALSE,"2021-01-04T12:46:00.000Z"
"300","@EnvAgency @DefraGovUK @CITES @ChrisBaingerEA @DaveThroupEA @MattHayesfish @Nigel_Farage @BorisJohnson @SEGandrewK @EelStewardship 1/2 can you tell me why no Authorisation to fish for elvers in Wales is being issued Why would you leave a fish on the critically endangered list","128198157",FALSE,"2021-01-04T12:43:19.000Z"
"301","RT @Feargal_Sharkey: And the @EnvAgency does what exactly? https://t.co/j1T90DB1Py","18359276",FALSE,"2021-01-04T12:07:09.000Z"
"302","A £12m flood defence project by the @EnvAgency to protect 1,400 homes and 400 businesses is set to restart in the New Year. Read: https://t.co/Hx29NRi5Fa https://t.co/KM9DBWpTs0","326704518",FALSE,"2021-01-04T12:00:59.000Z"
"303","Find out more about the Hull River Defences and Humber Hull Frontages in this webinar coming on January 18!

@BAMNuttall @MottMacDonald @EnvAgency @EnvAgencyYNE

https://t.co/F05GhLa5YT https://t.co/hcElX6Xcyc","257461137",FALSE,"2021-01-04T12:00:01.000Z"
"304","RT @GeoscienceEA: .@EnvAgency monitor #groundwater quality across a large network of #boreholes across the country in a variety of #aquifer…","229502710",FALSE,"2021-01-04T11:53:42.000Z"
"305","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","1022143826796994560",FALSE,"2021-01-04T11:53:18.000Z"
"306","@BroadsAuth @EnvAgencyAnglia Thank you for responding, I saw the article over the weekend and am really glad to see something being done .","309644947",FALSE,"2021-01-04T11:51:01.000Z"
"307",".@EnvAgency monitor #groundwater quality across a large network of #boreholes across the country in a variety of #aquifer types. This enables #hydrogeologists &amp; #geochemists to see how groundwater quality in the #rocks beneath your feet varies over time also detecting #pollution https://t.co/7KpduP1ykc","912345849971269634",TRUE,"2021-01-04T11:46:08.000Z"
"308","HAPPY NEW YEAR! We're looking forward to a busy 2021...following a busy December!  A range of machines including flagship CAT390 saw action on interesting projects #deepexcavation #marineconstruction #environmental (EA fish counter) @jtmackley @EnvAgencyAnglia @Collins_Demo https://t.co/waqp0ooF5k","482021521",FALSE,"2021-01-04T11:44:35.000Z"
"309","RT @ncedigital: Floods | @EnvAgency project director for the £100M #Boston Barrier explains the enormous construction and installation proc…","26024296",FALSE,"2021-01-04T11:44:33.000Z"
"310","RT @ncedigital: Floods | @EnvAgency project director for the £100M #Boston Barrier explains the enormous construction and installation proc…","253113004",FALSE,"2021-01-04T11:30:52.000Z"
"311","Floods | @EnvAgency project director for the £100M #Boston Barrier explains the enormous construction and installation process behind 300t flood gate, carried out by a JV between @BAMNuttall and @MottMacDonald

Watch here: https://t.co/JSPEfWQ95Q

#FloodDefences #Construction","16043037",FALSE,"2021-01-04T11:30:16.000Z"
"312","RT @CoediogCowboi: If you thought the River Lugg situation was bad, imagine that but being carried out by @EnvAgency and @NaturalEngland...…","940691316631097344",FALSE,"2021-01-04T11:21:20.000Z"
"313","@FrancesAnderson @EnvAgencyAnglia Hi Frances, it appears the Env. Agency are already aware and are investigating.

See: https://t.co/mCUvrWSbz5","854653712480043013",FALSE,"2021-01-04T11:14:44.000Z"
"314","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","414221549",FALSE,"2021-01-04T11:11:30.000Z"
"315","RT @UniofBathIPR: A Happy New Year from everyone at the IPR! 

We have a number of great events coming up over the next few months, featuri…","303852606",FALSE,"2021-01-04T10:48:27.000Z"
"316","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","495071155",FALSE,"2021-01-04T10:48:25.000Z"
"317","@runnybun @Bellwayhomes1 @EnvAgency Hi Gin, I am sorry to hear about that. Our team is currently working on this.","145623088",FALSE,"2021-01-04T10:47:57.000Z"
"318","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","94060040",FALSE,"2021-01-04T10:47:28.000Z"
"319","RT @moorsforfuture: As we ease into 2021 we all need #ReasonstobeHopeful
Please share and follow us if you're interested in this vital work…","4416337420",FALSE,"2021-01-04T10:46:59.000Z"
"320","RT @CIWEM: ""Our focus has changed from protection and defence to adaptation and resilience"" @EmmaHowardBoyd explains the @EnvAgency's new a…","383286237",FALSE,"2021-01-04T10:40:24.000Z"
"321","More than £30m spent on flood defence works in #Warrington – and more to come @EnvAgency  https://t.co/Vv63Kgstbd","26477409",FALSE,"2021-01-04T10:37:43.000Z"
"322","@tonygiorgiotony @SercoESUK @SandwellNhoods @HealthySandwell @sandwellroads @SHAPESandwell @SandwellYouth @EnvAgencyMids Please leave your bins out and we’ll get to them as soon as we can.
All waste and recycling should be inside the bins with bin lids down. Any extra that cannot fit can be placed in the bin once the bin has been emptied. Please do not leave bags at the side of the bins.","20583326",FALSE,"2021-01-04T10:36:47.000Z"
"323","@reilo36 Hi Mark, this needs reporting to @EnvAgencyAnglia. The Yare at Cringleford is outside of our boundary.","854653712480043013",FALSE,"2021-01-04T10:16:37.000Z"
